t,agent_id,digit,x,y,z,brightness,role,model
1.4000000000000006,40,0,1.6251,0.0814,120.0,1.0,follower,Classical-MPC
1.4000000000000006,41,0,1.7917,0.0788,120.0,1.0,follower,DL-Transformer (coord)
1.4000000000000006,42,0,2.0029,0.0791,120.0,1.0,follower,RL-PPO
1.4000000000000006,43,0,2.1691000000000003,0.0804,120.0,1.0,follower,RL-PPO
1.4000000000000006,44,0,1.3309,0.1757,120.0,1.0,follower,RL-SAC
1.4000000000000006,45,0,1.3311,0.3076,120.0,1.0,follower,Classical-MPC
1.4000000000000006,46,0,1.3296999999999999,0.4342,120.0,1.0,follower,RL-PPO
1.4000000000000006,47,0,1.3292,0.5295,120.0,1.0,follower,RL-PPO
1.4000000000000006,48,0,1.3308,0.6503,120.0,1.0,safety-sentry,DL-CNN (vision)
1.4000000000000006,49,0,1.3311,0.769,120.0,1.0,follower,RL-PPO
1.4000000000000006,50,0,1.3285,0.9199,120.0,1.0,follower,RL-PPO
1.4000000000000006,51,2,2.5813,0.9187,120.0,1.0,follower,RL-PPO
1.4000000000000006,52,2,2.7315,0.9204,120.0,1.0,follower,DL-Transformer (coord)
1.4000000000000006,53,2,2.8866,0.921,120.0,1.0,follower,IL-BC (behavior cloning)
1.4000000000000006,54,2,3.0369,0.92,120.0,1.0,follower,DL-CNN (vision)
1.4000000000000006,55,2,3.1921,0.9208,120.0,1.0,follower,RL-PPO
1.4000000000000006,56,2,3.3447,0.9201,120.0,1.0,leader,DL-CNN (vision)
1.4000000000000006,57,2,3.4213,0.5266,120.0,1.0,follower,DL-Transformer (coord)
1.4000000000000006,58,2,3.42,0.6404,120.0,1.0,follower,Classical-MPC
1.4000000000000006,59,2,3.4208,0.7786,120.0,1.0,follower,Classical-MPC
1.4000000000000006,60,2,3.4189,0.8922,120.0,1.0,follower,RL-SAC
1.4000000000000006,61,2,2.6551,0.4989,120.0,1.0,safety-sentry,RL-PPO
1.4000000000000006,62,2,2.8079,0.4986,120.0,1.0,follower,Classical-MPC
1.4000000000000006,63,2,2.9626,0.4986,120.0,1.0,leader,Classical-MPC
1.4000000000000006,64,2,3.1135,0.5002,120.0,1.0,follower,DL-CNN (vision)
1.4000000000000006,65,2,3.2664,0.5005,120.0,1.0,follower,IL-BC (behavior cloning)
1.4000000000000006,66,2,3.4187,0.4996,120.0,1.0,follower,Classical-MPC
1.4000000000000006,67,2,2.5788,0.2004,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.4000000000000006,68,2,2.5811,0.321,120.0,1.0,safety-sentry,Classical-MPC
1.4000000000000006,69,2,2.5787,0.44,120.0,1.0,edge-relay,RL-PPO
1.4000000000000006,70,2,2.6195,0.0786,120.0,1.0,follower,RL-SAC
1.4000000000000006,71,2,2.7709,0.0804,120.0,1.0,edge-relay,RL-SAC
1.4000000000000006,72,2,2.923,0.0813,120.0,1.0,follower,RL-PPO
1.4000000000000006,73,2,3.0778,0.0807,120.0,1.0,follower,Classical-MPC
1.4000000000000006,74,2,3.2304,0.0802,120.0,1.0,follower,RL-PPO
1.4000000000000006,75,2,3.4187,0.0796,120.0,1.0,follower,DL-Transformer (coord)
1.4000000000000006,76,5,3.8315,0.9211,120.0,1.0,follower,RL-PPO
1.4000000000000006,77,5,3.9841,0.9189,120.0,1.0,follower,DL-CNN (vision)
1.4000000000000006,78,5,4.1362,0.9189,120.0,1.0,follower,DL-CNN (vision)
1.4000000000000006,79,5,4.2891,0.9195,120.0,1.0,follower,RL-SAC
1.4000000000000006,80,5,4.4395,0.9193,120.0,1.0,follower,DL-Transformer (coord)
1.4000000000000006,81,5,4.5938,0.9207,120.0,1.0,follower,DL-Transformer (coord)
1.4000000000000006,82,5,3.8292,0.5294,120.0,1.0,follower,DL-CNN (vision)
1.4000000000000006,83,5,3.8301,0.6396,120.0,1.0,follower,IL-BC (behavior cloning)
1.4000000000000006,84,5,3.8307,0.7799,120.0,1.0,follower,RL-PPO
1.4000000000000006,85,5,3.8297,0.8923,120.0,1.0,edge-relay,RL-SAC
1.4000000000000006,86,5,3.9061,0.5013,120.0,1.0,follower,DL-CNN (vision)
1.4000000000000006,87,5,4.0602,0.4987,120.0,1.0,follower,DL-CNN (vision)
1.4000000000000006,88,5,4.2125,0.4999,120.0,1.0,follower,RL-SAC
1.4000000000000006,89,5,4.3643,0.5003,120.0,1.0,edge-relay,Classical-MPC
1.4000000000000006,90,5,4.5163,0.5008,120.0,1.0,follower,Classical-MPC
1.4000000000000006,91,5,4.6686,0.4999,120.0,1.0,edge-relay,RL-PPO
1.4000000000000006,92,5,4.6714,0.1989,120.0,1.0,safety-sentry,DL-CNN (vision)
1.4000000000000006,93,5,4.6708,0.3189,120.0,1.0,leader,RL-SAC
1.4000000000000006,94,5,4.6709,0.4395,120.0,1.0,edge-relay,DL-CNN (vision)
1.4000000000000006,95,5,3.8673,0.0814,120.0,1.0,follower,RL-SAC
1.4000000000000006,96,5,4.021,0.0796,120.0,1.0,follower,DL-Transformer (coord)
1.4000000000000006,97,5,4.1739,0.0797,120.0,1.0,edge-relay,Classical-MPC
1.4000000000000006,98,5,4.327,0.0805,120.0,1.0,follower,DL-CNN (vision)
1.4000000000000006,99,5,4.4793,0.079,120.0,1.0,follower,DL-Transformer (coord)
1.4000000000000006,100,5,4.6686,0.0799,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,1,2,0.0813,0.9187,120.0,1.0,leader,RL-PPO
1.4400000000000006,2,2,0.2315,0.9204,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,3,2,0.3866,0.921,120.0,1.0,follower,Classical-MPC
1.4400000000000006,4,2,0.5369,0.92,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,5,2,0.6921,0.9208,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.4400000000000006,6,2,0.8447,0.9201,120.0,1.0,follower,IL-BC (behavior cloning)
1.4400000000000006,7,2,0.9213,0.5266,120.0,1.0,follower,Classical-MPC
1.4400000000000006,8,2,0.92,0.6404,120.0,1.0,leader,IL-BC (behavior cloning)
1.4400000000000006,9,2,0.9208,0.7786,120.0,1.0,follower,RL-PPO
1.4400000000000006,10,2,0.9189,0.8922,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,11,2,0.1551,0.4989,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,12,2,0.3079,0.4986,120.0,1.0,edge-relay,RL-PPO
1.4400000000000006,13,2,0.4626,0.4986,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,14,2,0.6135,0.5002,120.0,1.0,leader,DL-Transformer (coord)
1.4400000000000006,15,2,0.7664,0.5005,120.0,1.0,follower,Classical-MPC
1.4400000000000006,16,2,0.9187,0.4996,120.0,1.0,safety-sentry,Classical-MPC
1.4400000000000006,17,2,0.0788,0.2004,120.0,1.0,follower,RL-PPO
1.4400000000000006,18,2,0.0811,0.321,120.0,1.0,follower,RL-SAC
1.4400000000000006,19,2,0.0787,0.44,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.4400000000000006,20,2,0.1195,0.0786,120.0,1.0,leader,RL-PPO
1.4400000000000006,21,2,0.2709,0.0804,120.0,1.0,follower,RL-SAC
1.4400000000000006,22,2,0.423,0.0813,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.4400000000000006,23,2,0.5778,0.0807,120.0,1.0,follower,RL-PPO
1.4400000000000006,24,2,0.7304,0.0802,120.0,1.0,follower,IL-BC (behavior cloning)
1.4400000000000006,25,2,0.9187,0.0796,120.0,1.0,safety-sentry,Classical-MPC
1.4400000000000006,26,0,1.3309,0.9202,120.0,1.0,follower,RL-PPO
1.4400000000000006,27,0,1.4976,0.9209,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,28,0,1.6666,0.919,120.0,1.0,follower,IL-BC (behavior cloning)
1.4400000000000006,29,0,1.8331,0.9208,120.0,1.0,follower,Classical-MPC
1.4400000000000006,30,0,2.0029,0.9191,120.0,1.0,follower,RL-SAC
1.4400000000000006,31,0,2.1691000000000003,0.9204,120.0,1.0,follower,RL-PPO
1.4400000000000006,32,0,2.1709,0.5888,120.0,1.0,follower,Classical-MPC
1.4400000000000006,33,0,2.1711,0.7114,120.0,1.0,follower,Classical-MPC
1.4400000000000006,34,0,2.1691000000000003,0.8608,120.0,1.0,follower,RL-SAC
1.4400000000000006,35,0,2.1692,0.1118,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,36,0,2.1708,0.2419,120.0,1.0,edge-relay,IL-BC (behavior cloning)
1.4400000000000006,37,0,2.1711,0.3698,120.0,1.0,follower,Classical-MPC
1.4400000000000006,38,0,2.1687,0.4997,120.0,1.0,follower,RL-PPO
1.4400000000000006,39,0,1.4569,0.0788,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,40,0,1.6251,0.0814,120.0,1.0,follower,Classical-MPC
1.4400000000000006,41,0,1.7917,0.0788,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,42,0,2.0029,0.0791,120.0,1.0,follower,RL-PPO
1.4400000000000006,43,0,2.1691000000000003,0.0804,120.0,1.0,follower,RL-PPO
1.4400000000000006,44,0,1.3309,0.1757,120.0,1.0,follower,RL-SAC
1.4400000000000006,45,0,1.3311,0.3076,120.0,1.0,follower,Classical-MPC
1.4400000000000006,46,0,1.3296999999999999,0.4342,120.0,1.0,follower,RL-PPO
1.4400000000000006,47,0,1.3292,0.5295,120.0,1.0,follower,RL-PPO
1.4400000000000006,48,0,1.3308,0.6503,120.0,1.0,safety-sentry,DL-CNN (vision)
1.4400000000000006,49,0,1.3311,0.769,120.0,1.0,follower,RL-PPO
1.4400000000000006,50,0,1.3285,0.9199,120.0,1.0,follower,RL-PPO
1.4400000000000006,51,2,2.5813,0.9187,120.0,1.0,follower,RL-PPO
1.4400000000000006,52,2,2.7315,0.9204,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,53,2,2.8866,0.921,120.0,1.0,follower,IL-BC (behavior cloning)
1.4400000000000006,54,2,3.0369,0.92,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,55,2,3.1921,0.9208,120.0,1.0,follower,RL-PPO
1.4400000000000006,56,2,3.3447,0.9201,120.0,1.0,leader,DL-CNN (vision)
1.4400000000000006,57,2,3.4213,0.5266,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,58,2,3.42,0.6404,120.0,1.0,follower,Classical-MPC
1.4400000000000006,59,2,3.4208,0.7786,120.0,1.0,follower,Classical-MPC
1.4400000000000006,60,2,3.4189,0.8922,120.0,1.0,follower,RL-SAC
1.4400000000000006,61,2,2.6551,0.4989,120.0,1.0,safety-sentry,RL-PPO
1.4400000000000006,62,2,2.8079,0.4986,120.0,1.0,follower,Classical-MPC
1.4400000000000006,63,2,2.9626,0.4986,120.0,1.0,leader,Classical-MPC
1.4400000000000006,64,2,3.1135,0.5002,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,65,2,3.2664,0.5005,120.0,1.0,follower,IL-BC (behavior cloning)
1.4400000000000006,66,2,3.4187,0.4996,120.0,1.0,follower,Classical-MPC
1.4400000000000006,67,2,2.5788,0.2004,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.4400000000000006,68,2,2.5811,0.321,120.0,1.0,safety-sentry,Classical-MPC
1.4400000000000006,69,2,2.5787,0.44,120.0,1.0,edge-relay,RL-PPO
1.4400000000000006,70,2,2.6195,0.0786,120.0,1.0,follower,RL-SAC
1.4400000000000006,71,2,2.7709,0.0804,120.0,1.0,edge-relay,RL-SAC
1.4400000000000006,72,2,2.923,0.0813,120.0,1.0,follower,RL-PPO
1.4400000000000006,73,2,3.0778,0.0807,120.0,1.0,follower,Classical-MPC
1.4400000000000006,74,2,3.2304,0.0802,120.0,1.0,follower,RL-PPO
1.4400000000000006,75,2,3.4187,0.0796,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,76,5,3.8315,0.9211,120.0,1.0,follower,RL-PPO
1.4400000000000006,77,5,3.9841,0.9189,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,78,5,4.1362,0.9189,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,79,5,4.2891,0.9195,120.0,1.0,follower,RL-SAC
1.4400000000000006,80,5,4.4395,0.9193,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,81,5,4.5938,0.9207,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,82,5,3.8292,0.5294,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,83,5,3.8301,0.6396,120.0,1.0,follower,IL-BC (behavior cloning)
1.4400000000000006,84,5,3.8307,0.7799,120.0,1.0,follower,RL-PPO
1.4400000000000006,85,5,3.8297,0.8923,120.0,1.0,edge-relay,RL-SAC
1.4400000000000006,86,5,3.9061,0.5013,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,87,5,4.0602,0.4987,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,88,5,4.2125,0.4999,120.0,1.0,follower,RL-SAC
1.4400000000000006,89,5,4.3643,0.5003,120.0,1.0,edge-relay,Classical-MPC
1.4400000000000006,90,5,4.5163,0.5008,120.0,1.0,follower,Classical-MPC
1.4400000000000006,91,5,4.6686,0.4999,120.0,1.0,edge-relay,RL-PPO
1.4400000000000006,92,5,4.6714,0.1989,120.0,1.0,safety-sentry,DL-CNN (vision)
1.4400000000000006,93,5,4.6708,0.3189,120.0,1.0,leader,RL-SAC
1.4400000000000006,94,5,4.6709,0.4395,120.0,1.0,edge-relay,DL-CNN (vision)
1.4400000000000006,95,5,3.8673,0.0814,120.0,1.0,follower,RL-SAC
1.4400000000000006,96,5,4.021,0.0796,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,97,5,4.1739,0.0797,120.0,1.0,edge-relay,Classical-MPC
1.4400000000000006,98,5,4.327,0.0805,120.0,1.0,follower,DL-CNN (vision)
1.4400000000000006,99,5,4.4793,0.079,120.0,1.0,follower,DL-Transformer (coord)
1.4400000000000006,100,5,4.6686,0.0799,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,1,2,0.0813,0.9187,120.0,1.0,leader,RL-PPO
1.4800000000000006,2,2,0.2315,0.9204,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,3,2,0.3866,0.921,120.0,1.0,follower,Classical-MPC
1.4800000000000006,4,2,0.5369,0.92,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,5,2,0.6921,0.9208,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.4800000000000006,6,2,0.8447,0.9201,120.0,1.0,follower,IL-BC (behavior cloning)
1.4800000000000006,7,2,0.9213,0.5266,120.0,1.0,follower,Classical-MPC
1.4800000000000006,8,2,0.92,0.6404,120.0,1.0,leader,IL-BC (behavior cloning)
1.4800000000000006,9,2,0.9208,0.7786,120.0,1.0,follower,RL-PPO
1.4800000000000006,10,2,0.9189,0.8922,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,11,2,0.1551,0.4989,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,12,2,0.3079,0.4986,120.0,1.0,edge-relay,RL-PPO
1.4800000000000006,13,2,0.4626,0.4986,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,14,2,0.6135,0.5002,120.0,1.0,leader,DL-Transformer (coord)
1.4800000000000006,15,2,0.7664,0.5005,120.0,1.0,follower,Classical-MPC
1.4800000000000006,16,2,0.9187,0.4996,120.0,1.0,safety-sentry,Classical-MPC
1.4800000000000006,17,2,0.0788,0.2004,120.0,1.0,follower,RL-PPO
1.4800000000000006,18,2,0.0811,0.321,120.0,1.0,follower,RL-SAC
1.4800000000000006,19,2,0.0787,0.44,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.4800000000000006,20,2,0.1195,0.0786,120.0,1.0,leader,RL-PPO
1.4800000000000006,21,2,0.2709,0.0804,120.0,1.0,follower,RL-SAC
1.4800000000000006,22,2,0.423,0.0813,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.4800000000000006,23,2,0.5778,0.0807,120.0,1.0,follower,RL-PPO
1.4800000000000006,24,2,0.7304,0.0802,120.0,1.0,follower,IL-BC (behavior cloning)
1.4800000000000006,25,2,0.9187,0.0796,120.0,1.0,safety-sentry,Classical-MPC
1.4800000000000006,26,0,1.3309,0.9202,120.0,1.0,follower,RL-PPO
1.4800000000000006,27,0,1.4976,0.9209,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,28,0,1.6666,0.919,120.0,1.0,follower,IL-BC (behavior cloning)
1.4800000000000006,29,0,1.8331,0.9208,120.0,1.0,follower,Classical-MPC
1.4800000000000006,30,0,2.0029,0.9191,120.0,1.0,follower,RL-SAC
1.4800000000000006,31,0,2.1691000000000003,0.9204,120.0,1.0,follower,RL-PPO
1.4800000000000006,32,0,2.1709,0.5888,120.0,1.0,follower,Classical-MPC
1.4800000000000006,33,0,2.1711,0.7114,120.0,1.0,follower,Classical-MPC
1.4800000000000006,34,0,2.1691000000000003,0.8608,120.0,1.0,follower,RL-SAC
1.4800000000000006,35,0,2.1692,0.1118,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,36,0,2.1708,0.2419,120.0,1.0,edge-relay,IL-BC (behavior cloning)
1.4800000000000006,37,0,2.1711,0.3698,120.0,1.0,follower,Classical-MPC
1.4800000000000006,38,0,2.1687,0.4997,120.0,1.0,follower,RL-PPO
1.4800000000000006,39,0,1.4569,0.0788,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,40,0,1.6251,0.0814,120.0,1.0,follower,Classical-MPC
1.4800000000000006,41,0,1.7917,0.0788,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,42,0,2.0029,0.0791,120.0,1.0,follower,RL-PPO
1.4800000000000006,43,0,2.1691000000000003,0.0804,120.0,1.0,follower,RL-PPO
1.4800000000000006,44,0,1.3309,0.1757,120.0,1.0,follower,RL-SAC
1.4800000000000006,45,0,1.3311,0.3076,120.0,1.0,follower,Classical-MPC
1.4800000000000006,46,0,1.3296999999999999,0.4342,120.0,1.0,follower,RL-PPO
1.4800000000000006,47,0,1.3292,0.5295,120.0,1.0,follower,RL-PPO
1.4800000000000006,48,0,1.3308,0.6503,120.0,1.0,safety-sentry,DL-CNN (vision)
1.4800000000000006,49,0,1.3311,0.769,120.0,1.0,follower,RL-PPO
1.4800000000000006,50,0,1.3285,0.9199,120.0,1.0,follower,RL-PPO
1.4800000000000006,51,2,2.5813,0.9187,120.0,1.0,follower,RL-PPO
1.4800000000000006,52,2,2.7315,0.9204,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,53,2,2.8866,0.921,120.0,1.0,follower,IL-BC (behavior cloning)
1.4800000000000006,54,2,3.0369,0.92,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,55,2,3.1921,0.9208,120.0,1.0,follower,RL-PPO
1.4800000000000006,56,2,3.3447,0.9201,120.0,1.0,leader,DL-CNN (vision)
1.4800000000000006,57,2,3.4213,0.5266,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,58,2,3.42,0.6404,120.0,1.0,follower,Classical-MPC
1.4800000000000006,59,2,3.4208,0.7786,120.0,1.0,follower,Classical-MPC
1.4800000000000006,60,2,3.4189,0.8922,120.0,1.0,follower,RL-SAC
1.4800000000000006,61,2,2.6551,0.4989,120.0,1.0,safety-sentry,RL-PPO
1.4800000000000006,62,2,2.8079,0.4986,120.0,1.0,follower,Classical-MPC
1.4800000000000006,63,2,2.9626,0.4986,120.0,1.0,leader,Classical-MPC
1.4800000000000006,64,2,3.1135,0.5002,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,65,2,3.2664,0.5005,120.0,1.0,follower,IL-BC (behavior cloning)
1.4800000000000006,66,2,3.4187,0.4996,120.0,1.0,follower,Classical-MPC
1.4800000000000006,67,2,2.5788,0.2004,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.4800000000000006,68,2,2.5811,0.321,120.0,1.0,safety-sentry,Classical-MPC
1.4800000000000006,69,2,2.5787,0.44,120.0,1.0,edge-relay,RL-PPO
1.4800000000000006,70,2,2.6195,0.0786,120.0,1.0,follower,RL-SAC
1.4800000000000006,71,2,2.7709,0.0804,120.0,1.0,edge-relay,RL-SAC
1.4800000000000006,72,2,2.923,0.0813,120.0,1.0,follower,RL-PPO
1.4800000000000006,73,2,3.0778,0.0807,120.0,1.0,follower,Classical-MPC
1.4800000000000006,74,2,3.2304,0.0802,120.0,1.0,follower,RL-PPO
1.4800000000000006,75,2,3.4187,0.0796,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,76,5,3.8315,0.9211,120.0,1.0,follower,RL-PPO
1.4800000000000006,77,5,3.9841,0.9189,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,78,5,4.1362,0.9189,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,79,5,4.2891,0.9195,120.0,1.0,follower,RL-SAC
1.4800000000000006,80,5,4.4395,0.9193,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,81,5,4.5938,0.9207,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,82,5,3.8292,0.5294,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,83,5,3.8301,0.6396,120.0,1.0,follower,IL-BC (behavior cloning)
1.4800000000000006,84,5,3.8307,0.7799,120.0,1.0,follower,RL-PPO
1.4800000000000006,85,5,3.8297,0.8923,120.0,1.0,edge-relay,RL-SAC
1.4800000000000006,86,5,3.9061,0.5013,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,87,5,4.0602,0.4987,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,88,5,4.2125,0.4999,120.0,1.0,follower,RL-SAC
1.4800000000000006,89,5,4.3643,0.5003,120.0,1.0,edge-relay,Classical-MPC
1.4800000000000006,90,5,4.5163,0.5008,120.0,1.0,follower,Classical-MPC
1.4800000000000006,91,5,4.6686,0.4999,120.0,1.0,edge-relay,RL-PPO
1.4800000000000006,92,5,4.6714,0.1989,120.0,1.0,safety-sentry,DL-CNN (vision)
1.4800000000000006,93,5,4.6708,0.3189,120.0,1.0,leader,RL-SAC
1.4800000000000006,94,5,4.6709,0.4395,120.0,1.0,edge-relay,DL-CNN (vision)
1.4800000000000006,95,5,3.8673,0.0814,120.0,1.0,follower,RL-SAC
1.4800000000000006,96,5,4.021,0.0796,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,97,5,4.1739,0.0797,120.0,1.0,edge-relay,Classical-MPC
1.4800000000000006,98,5,4.327,0.0805,120.0,1.0,follower,DL-CNN (vision)
1.4800000000000006,99,5,4.4793,0.079,120.0,1.0,follower,DL-Transformer (coord)
1.4800000000000006,100,5,4.6686,0.0799,120.0,1.0,follower,DL-Transformer (coord)
1.5200000000000007,1,2,0.0813,0.9187,120.0,1.0,leader,RL-PPO
1.5200000000000007,2,2,0.2315,0.9204,120.0,1.0,follower,DL-CNN (vision)
1.5200000000000007,3,2,0.3866,0.921,120.0,1.0,follower,Classical-MPC
1.5200000000000007,4,2,0.5369,0.92,120.0,1.0,follower,DL-CNN (vision)
1.5200000000000007,5,2,0.6921,0.9208,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.5200000000000007,6,2,0.8447,0.9201,120.0,1.0,follower,IL-BC (behavior cloning)
1.5200000000000007,7,2,0.9213,0.5266,120.0,1.0,follower,Classical-MPC
1.5200000000000007,8,2,0.92,0.6404,120.0,1.0,leader,IL-BC (behavior cloning)
1.5200000000000007,9,2,0.9208,0.7786,120.0,1.0,follower,RL-PPO
1.5200000000000007,10,2,0.9189,0.8922,120.0,1.0,follower,DL-CNN (vision)
1.5200000000000007,11,2,0.1551,0.4989,120.0,1.0,follower,DL-CNN (vision)
1.5200000000000007,12,2,0.3079,0.4986,120.0,1.0,edge-relay,RL-PPO
1.5200000000000007,13,2,0.4626,0.4986,120.0,1.0,follower,DL-Transformer (coord)
1.5200000000000007,14,2,0.6135,0.5002,120.0,1.0,leader,DL-Transformer (coord)
1.5200000000000007,15,2,0.7664,0.5005,120.0,1.0,follower,Classical-MPC
1.5200000000000007,16,2,0.9187,0.4996,120.0,1.0,safety-sentry,Classical-MPC
1.5200000000000007,17,2,0.0788,0.2004,120.0,1.0,follower,RL-PPO
1.5200000000000007,18,2,0.0811,0.321,120.0,1.0,follower,RL-SAC
1.5200000000000007,19,2,0.0787,0.44,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.5200000000000007,20,2,0.1195,0.0786,120.0,1.0,leader,RL-PPO
1.5200000000000007,21,2,0.2709,0.0804,120.0,1.0,follower,RL-SAC
1.5200000000000007,22,2,0.423,0.0813,120.0,1.0,safety-sentry,DL-Transformer (coord)
1.5200000000000007,23,2,0.5778,0.0807,120.0,1.0,follower,RL-PPO
1.5200000000000007,24,2,0.7304,0.0802,120.0,1.0,follower,IL-BC (behavior cloning)
1.5200000000000007,25,2,0.9187,0.0796,120.0,1.0,safety-sentry,Classical-MPC
1.5200000000000007,26,0,1.3309,0.9202,120.0,1.0,follower,RL-PPO
1.5200000000000007,27,0,1.4976,0.9209,120.0,1.0,follower,DL-Transformer (coord)
1.5200000000000007,28,0,1.6666,0.919,120.0,1.0,follower,IL-BC (behavior cloning)
1.5200000000000007,29,0,1.8331,0.9208,120.0,1.0,follower,Classical-MPC
1.5200000000000007,30,0,2.0029,0.9191,120.0,1.0,follower,RL-SAC
1.5200000000000007,31,0,2.1691000000000003,0.9204,120.0,1.0,follower,RL-PPO
1.5200000000000007,32,0,2.1709,0.5888,120.0,1.0,follower,Classical-MPC
1.5200000000000007,33,0,2.1711,0.7114,120.0,1.0,follower,Classical-MPC
1.5200000000000007,34,0,2.1691000000000003,0.8608,120.0,1.0,follower,RL-SAC
1.5200000000000007,35,0,2.1692,0.1118,120.0,1.0,follower,DL-CNN (vision)
1.5200000000000007,36,0,2.1708,0.2419,120.0,1.0,edge-relay,IL-BC (behavior cloning)
1.5200000000000007,37,0,2.1711,0.3698,120.0,1.0,follower,Classical-MPC
1.5200000000000007,38,0,2.1687,0.4997,120.0,1.0,follower,RL-PPO
1.5200000000000007,39,0,1.4569,0.0788,120.0,1.0,follower,DL-Transformer (coord)
1.5200000000000007,40,0,1.6251,0.0814,120.0,1.0,follower,Classical-MPC
1.5200000000000007,41,0,1.7917,0.0788,120.0,1.0,follower,DL-Transformer (coord)
1.5200000000000007,42,0,2.0029,0.0791,120.0,1.0,follower,RL-PPO
1.5200000000000007,43,0,2.1691000000000003,0.0804,120.0,1.0,follower,RL-PPO
1.5200000000000007,44,0,1.3309,0.1757,120.0,1.0,follower,RL-SAC
1.5200000000000007,45,0,1.3311,0.3076,120.0,1.0,follower,Classical-MPC
1.5200000000000007,46,0,1.3296999999999999,0.4342,120.0,1.0,follower,RL-PPO
1.5200000000000007,47,0,1.3292,0.5295,120.0,1.0,follower,RL-PPO
1.5200000000000007,48,0,1.3308,0.6503,120.0,1.0,safety-sentry,DL-CNN (vision)
